69,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1,696.1
92,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9,923.9
96,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2,967.2
44,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9,447.9
13,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1
29,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8
27,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8
97,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1,972.1
65,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1,654.1
68,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7,681.7
31,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3,312.3
13,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9,130.9
77,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1,779.1
93,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8,934.8
54,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9,549.9
82,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5,827.5
32,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9,327.9
27,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6,277.6
13,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139
13,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4,136.4
82,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2
66,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7,660.7
96,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1,966.1
10,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5
94,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946
49,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1,491.1
69,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6
32,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3
24,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8,243.8
79,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8,798.8
36,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6,360.6
10,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4,1004.4
14,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6,144.6
87,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7,877.7
15,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1,151.1
36,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9
49,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4,496.4
26,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4,260.4
68,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5,685.5
79,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3,790.3
22,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8
76,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6
68,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6,687.6
32,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4,326.4
17,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4
13,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5
67,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9,673.9
92,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8
42,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4
34,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9,346.9
64,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8,640.8
73,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3,731.3
24,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6,248.6
45,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5,458.5
59,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2
12,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9
41,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419
29,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9,292.9
49,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492
30,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6,308.6
35,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1,351.1
